Date,Close
12-28-2016 22:00:00,1.04902
12-29-2016 22:00:00,1.05174
01-02-2017 22:00:00,1.04061
01-03-2017 22:00:00,1.04887
01-04-2017 22:00:00,1.06061
01-05-2017 22:00:00,1.05313
01-08-2017 22:00:00,1.05714
01-09-2017 22:00:00,1.05544
01-10-2017 22:00:00,1.05829
01-11-2017 22:00:00,1.06119
01-12-2017 22:00:00,1.06413
01-15-2017 22:00:00,1.06003
01-16-2017 22:00:00,1.07125
01-17-2017 22:00:00,1.06296
01-18-2017 22:00:00,1.06624
01-19-2017 22:00:00,1.07001
01-22-2017 22:00:00,1.07638
01-23-2017 22:00:00,1.07324
01-24-2017 22:00:00,1.07477
01-25-2017 22:00:00,1.06816
01-26-2017 22:00:00,1.06969
01-29-2017 22:00:00,1.06964
01-30-2017 22:00:00,1.07975
01-31-2017 22:00:00,1.07682
02-01-2017 22:00:00,1.07571
02-02-2017 22:00:00,1.07851
02-05-2017 22:00:00,1.07501
02-06-2017 22:00:00,1.06821
02-07-2017 22:00:00,1.06983
02-08-2017 22:00:00,1.06556
02-09-2017 22:00:00,1.06408
02-12-2017 22:00:00,1.05964
02-13-2017 22:00:00,1.05789
02-14-2017 22:00:00,1.05987
02-15-2017 22:00:00,1.06744
02-16-2017 22:00:00,1.06131
02-19-2017 22:00:00,1.06112
02-20-2017 22:00:00,1.0536
02-21-2017 22:00:00,1.05571
02-22-2017 22:00:00,1.05819
02-23-2017 22:00:00,1.05601
02-26-2017 22:00:00,1.05871
02-27-2017 22:00:00,1.05768
02-28-2017 22:00:00,1.05474
03-01-2017 22:00:00,1.05064
03-02-2017 22:00:00,1.06215
03-05-2017 22:00:00,1.05819
03-06-2017 22:00:00,1.05662
03-07-2017 22:00:00,1.05415
03-08-2017 22:00:00,1.05768
03-09-2017 22:00:00,1.06738
03-12-2017 21:00:00,1.06523
03-13-2017 21:00:00,1.06048
03-14-2017 21:00:00,1.07325
03-15-2017 21:00:00,1.07639
03-16-2017 21:00:00,1.07372
03-19-2017 21:00:00,1.07403
03-20-2017 21:00:00,1.08105
03-21-2017 21:00:00,1.07983
03-22-2017 21:00:00,1.07841
03-23-2017 21:00:00,1.07971
03-26-2017 21:00:00,1.08628
03-27-2017 21:00:00,1.08152
03-28-2017 21:00:00,1.07661
03-29-2017 21:00:00,1.06739
03-30-2017 21:00:00,1.06512
04-02-2017 21:00:00,1.06696
04-03-2017 21:00:00,1.06731
04-04-2017 21:00:00,1.06631
04-05-2017 21:00:00,1.06435
04-06-2017 21:00:00,1.05897
04-09-2017 21:00:00,1.05953
04-10-2017 21:00:00,1.06046
04-11-2017 21:00:00,1.06658
04-12-2017 21:00:00,1.06131
04-13-2017 21:00:00,1.06103
04-16-2017 21:00:00,1.06432
04-17-2017 21:00:00,1.07305
04-18-2017 21:00:00,1.07111
04-19-2017 21:00:00,1.07167
04-20-2017 21:00:00,1.07238
04-23-2017 21:00:00,1.08672
04-24-2017 21:00:00,1.09257
04-25-2017 21:00:00,1.09039
04-26-2017 21:00:00,1.08718
04-27-2017 21:00:00,1.08946
04-30-2017 21:00:00,1.08989
05-01-2017 21:00:00,1.09322
05-02-2017 21:00:00,1.08839
05-03-2017 21:00:00,1.09838
05-04-2017 21:00:00,1.09994
05-07-2017 21:00:00,1.09223
05-08-2017 21:00:00,1.0874
05-09-2017 21:00:00,1.08673
05-10-2017 21:00:00,1.08607
05-11-2017 21:00:00,1.09299
05-14-2017 21:00:00,1.09752
05-15-2017 21:00:00,1.10825
05-16-2017 21:00:00,1.11602
05-17-2017 21:00:00,1.11029
05-18-2017 21:00:00,1.12073
05-21-2017 21:00:00,1.12374
05-22-2017 21:00:00,1.11817
05-23-2017 21:00:00,1.12181
05-24-2017 21:00:00,1.12108
05-25-2017 21:00:00,1.11816
05-28-2017 21:00:00,1.11631
05-29-2017 21:00:00,1.1185
05-30-2017 21:00:00,1.12425
05-31-2017 21:00:00,1.12119
06-01-2017 21:00:00,1.12818
06-04-2017 21:00:00,1.12538
06-05-2017 21:00:00,1.12771
06-06-2017 21:00:00,1.12565
06-07-2017 21:00:00,1.12125
06-08-2017 21:00:00,1.11963
06-11-2017 21:00:00,1.12042
06-12-2017 21:00:00,1.12105
06-13-2017 21:00:00,1.12183
06-14-2017 21:00:00,1.11453
06-15-2017 21:00:00,1.11943
06-18-2017 21:00:00,1.11482
06-19-2017 21:00:00,1.1134
06-20-2017 21:00:00,1.11686
06-21-2017 21:00:00,1.11514
06-22-2017 21:00:00,1.11935
06-25-2017 21:00:00,1.11815
06-26-2017 21:00:00,1.13373
06-27-2017 21:00:00,1.13766
06-28-2017 21:00:00,1.14399
06-29-2017 21:00:00,1.1424
07-02-2017 21:00:00,1.13641
07-03-2017 21:00:00,1.13443
07-04-2017 21:00:00,1.13516
07-05-2017 21:00:00,1.14234
07-06-2017 21:00:00,1.14004
07-09-2017 21:00:00,1.13992
07-10-2017 21:00:00,1.14668
07-11-2017 21:00:00,1.14117
07-12-2017 21:00:00,1.13973
07-13-2017 21:00:00,1.14676
07-16-2017 21:00:00,1.14782
07-17-2017 21:00:00,1.15532
07-18-2017 21:00:00,1.15152
07-19-2017 21:00:00,1.16311
07-20-2017 21:00:00,1.16626
07-23-2017 21:00:00,1.16406
07-24-2017 21:00:00,1.1647
07-25-2017 21:00:00,1.17341
07-26-2017 21:00:00,1.1676
07-27-2017 21:00:00,1.17467
07-30-2017 21:00:00,1.18403
07-31-2017 21:00:00,1.18022
08-01-2017 21:00:00,1.1856
08-02-2017 21:00:00,1.18684
08-03-2017 21:00:00,1.17727
08-06-2017 21:00:00,1.17955
08-07-2017 21:00:00,1.17535
08-08-2017 21:00:00,1.17585
08-09-2017 21:00:00,1.1773
08-10-2017 21:00:00,1.18211
08-13-2017 21:00:00,1.17807
08-14-2017 21:00:00,1.17344
08-15-2017 21:00:00,1.17668
08-16-2017 21:00:00,1.17236
08-17-2017 21:00:00,1.17587
08-20-2017 21:00:00,1.18148
08-21-2017 21:00:00,1.17617
08-22-2017 21:00:00,1.18064
08-23-2017 21:00:00,1.17989
08-24-2017 21:00:00,1.1922
08-27-2017 21:00:00,1.19788
08-28-2017 21:00:00,1.19728
08-29-2017 21:00:00,1.1884
08-30-2017 21:00:00,1.19086
08-31-2017 21:00:00,1.18611
09-03-2017 21:00:00,1.18928
09-04-2017 21:00:00,1.19128
09-05-2017 21:00:00,1.1917
09-06-2017 21:00:00,1.20209
09-07-2017 21:00:00,1.20347
09-10-2017 21:00:00,1.19529
09-11-2017 21:00:00,1.19665
09-12-2017 21:00:00,1.18859
09-13-2017 21:00:00,1.19184
09-14-2017 21:00:00,1.19451
09-17-2017 21:00:00,1.19541
09-18-2017 21:00:00,1.19945
09-19-2017 21:00:00,1.18944
09-20-2017 21:00:00,1.19411
09-21-2017 21:00:00,1.19472
09-24-2017 21:00:00,1.18493
09-25-2017 21:00:00,1.17935
09-26-2017 21:00:00,1.17447
09-27-2017 21:00:00,1.17866
09-28-2017 21:00:00,1.1813
10-01-2017 21:00:00,1.17323
10-02-2017 21:00:00,1.17453
10-03-2017 21:00:00,1.176
10-04-2017 21:00:00,1.17096
10-05-2017 21:00:00,1.17344
10-08-2017 21:00:00,1.17411
10-09-2017 21:00:00,1.1808
10-10-2017 21:00:00,1.18612
10-11-2017 21:00:00,1.18303
10-12-2017 21:00:00,1.18196
10-15-2017 21:00:00,1.17963
10-16-2017 21:00:00,1.17665
10-17-2017 21:00:00,1.17871
10-18-2017 21:00:00,1.18515
10-19-2017 21:00:00,1.17784
10-22-2017 21:00:00,1.17492
10-23-2017 21:00:00,1.17604
10-24-2017 21:00:00,1.18128
10-25-2017 21:00:00,1.16526
10-26-2017 21:00:00,1.16087
10-29-2017 21:00:00,1.16514
10-30-2017 21:00:00,1.16457
10-31-2017 21:00:00,1.16178
11-01-2017 21:00:00,1.16584
11-02-2017 21:00:00,1.16088
11-04-2017 21:00:00,1.16139
11-05-2017 22:00:00,1.16073
11-06-2017 22:00:00,1.15854
11-07-2017 22:00:00,1.15942
11-08-2017 22:00:00,1.16416
11-09-2017 22:00:00,1.16653
11-12-2017 22:00:00,1.16668
11-13-2017 22:00:00,1.17975
11-14-2017 22:00:00,1.17901
11-15-2017 22:00:00,1.17687
11-16-2017 22:00:00,1.17972
11-19-2017 22:00:00,1.17323
11-20-2017 22:00:00,1.17378
11-21-2017 22:00:00,1.18224
11-22-2017 22:00:00,1.18473
11-23-2017 22:00:00,1.19298
11-26-2017 22:00:00,1.1898
11-27-2017 22:00:00,1.18361
11-28-2017 22:00:00,1.18469
11-29-2017 22:00:00,1.19036
11-30-2017 22:00:00,1.18911
12-03-2017 22:00:00,1.18643
12-04-2017 22:00:00,1.1825
12-05-2017 22:00:00,1.17955
12-06-2017 22:00:00,1.17725
12-07-2017 22:00:00,1.17645
12-10-2017 22:00:00,1.17685
12-11-2017 22:00:00,1.17418
12-12-2017 22:00:00,1.18259
12-13-2017 22:00:00,1.17777
12-14-2017 22:00:00,1.17545
12-17-2017 22:00:00,1.17818
12-18-2017 22:00:00,1.18382
12-19-2017 22:00:00,1.18714
12-20-2017 22:00:00,1.18742
12-21-2017 22:00:00,1.18615
12-25-2017 22:00:00,1.18583
12-26-2017 22:00:00,1.18892
12-27-2017 22:00:00,1.19426
12-28-2017 22:00:00,1.1997
01-01-2018 22:00:00,1.20586
01-02-2018 22:00:00,1.20144
01-03-2018 22:00:00,1.20677
01-04-2018 22:00:00,1.20315
01-07-2018 22:00:00,1.19675
01-08-2018 22:00:00,1.19363
01-09-2018 22:00:00,1.19473
01-10-2018 22:00:00,1.20323
01-11-2018 22:00:00,1.21967
01-14-2018 22:00:00,1.22654
01-15-2018 22:00:00,1.22602
01-16-2018 22:00:00,1.21844
01-17-2018 22:00:00,1.22392
01-18-2018 22:00:00,1.22162
01-21-2018 22:00:00,1.22618
01-22-2018 22:00:00,1.22981
01-23-2018 22:00:00,1.24073
01-24-2018 22:00:00,1.23973
01-25-2018 22:00:00,1.24284
01-28-2018 22:00:00,1.2383
01-29-2018 22:00:00,1.24021
01-30-2018 22:00:00,1.24138
01-31-2018 22:00:00,1.25058
02-01-2018 22:00:00,1.2455
02-04-2018 22:00:00,1.23665
02-05-2018 22:00:00,1.23764
02-06-2018 22:00:00,1.22645
02-07-2018 22:00:00,1.22465
02-08-2018 22:00:00,1.22516
